,fz_ptl_ratio,fz_ptl_tok_sort_ratio,fz_ratio,fz_tok_set_ratio,fz_uwratio,pub0_cln,publisher0,ven_cln,vendor_X,match,ven_len,pu0_len
7959,50,100,47,31,90,  gamersfirst,gamersfirst,  st,st,0,2,11
7960,50,100,36,22,90,  games distillery,games distillery s.r.o.,  st,st,0,2,23
7961,50,100,57,40,90,  gamestop,gamestop,  st,st,0,2,8
7962,50,100,57,40,90,  gamestow,gamestow,  st,st,0,2,8
7963,50,100,36,22,90,  ghost crab games,ghost crab games,  st,st,0,2,16
7964,50,100,42,27,90,  ghost machine,ghost machine,  st,st,0,2,13
7965,50,100,57,40,90,  ghostery,ghostery inc,  st,st,0,2,12
7966,50,100,44,29,90,  ghostgum pty,ghostgum software pty ltd,  st,st,0,2,25
7967,50,100,47,31,90,  ghost-mouse,ghost-mouse.com,  st,st,0,2,15
7968,50,100,50,33,90,  ghostshark,ghostshark,  st,st,0,2,10
7969,50,100,62,44,90,  gnustep,gnustep,  st,st,0,2,7
7970,50,100,42,27,90,  gpstravelmaps,gpstravelmaps.com,  st,st,0,2,17
7971,50,100,53,36,90,  greyfirst,greyfirst,  st,st,0,2,9
7972,75,100,53,36,90,  gstreamer,gstreamer project,  st,st,0,2,17
7973,50,100,22,12,60,  guangzhou just orange info tech,guangzhou just orange info tech ltd,  st,st,0,2,35
7974,75,100,33,20,60,  guillaume stordeur,guillaume stordeur,  st,st,0,2,18
7975,50,100,38,24,90,  hailstorm games,hailstorm games,  st,st,0,2,15
7976,50,100,44,29,90,  hamster soft,hamster soft,  st,st,0,2,12
7977,50,100,38,24,90,  harvester games,harvester games,  st,st,0,2,15
7978,50,100,30,17,60,  headfirst productions,headfirst productions,  st,st,0,2,21
7979,50,100,33,20,60,  hearthstonetracker,hearthstonetracker.com,  st,st,0,2,22
7980,50,100,40,25,90,  henri gourvest,henri gourvest.,  st,st,0,2,15
7981,50,100,38,24,90,  hexprobe system,hexprobe system,  st,st,0,2,15
7982,50,100,50,33,90,  highcastle,highcastle studios,  st,st,0,2,18
7983,50,100,33,20,60,  hm revenue customs,hm revenue & customs,  st,st,0,2,20
7984,50,100,57,40,90,  holostek,"holostek, inc.",  st,st,0,2,14
7985,50,100,47,31,90,  holy priest,holy priest,  st,st,0,2,11
7986,50,100,53,36,90,  honestech,honestech,  st,st,0,2,9
7987,50,100,62,44,90,  hopster,hopster,  st,st,0,2,7
7988,75,100,22,13,60,  hp storageworks io accelerator,hp storageworks io accelerator,  st,st,0,2,30
7989,75,100,27,17,60,  http://stylecop codeplex,http://stylecop.codeplex.com,  st,st,0,2,28
7990,75,100,22,14,60,  http://www maxuninstaller com/,http://www.maxuninstaller.com/,  st,st,0,2,30
7991,75,100,29,18,60,  http://www mysticboard,http://www.mysticboard.com,  st,st,0,2,26
7992,75,100,20,12,60,  http://www specialuninstaller com/,http://www.specialuninstaller.com/,  st,st,0,2,34
7993,50,100,42,27,90,  huracanstudio,huracanstudio,  st,st,0,2,13
7994,50,100,50,33,90,  ian bogost,ian bogost,  st,st,0,2,10
7995,50,100,28,16,60,  ibm\sterling integrator,ibm\sterling integrator,  st,st,0,2,23
7996,50,100,50,33,90,  illustrate,illustrate,  st,st,0,2,10
7997,50,100,47,31,90,  imagemaster,imagemaster,  st,st,0,2,11
7998,50,100,38,24,90,  incrementsystem,incrementsystem,  st,st,0,2,15
7999,75,100,47,31,90,  indie stone,indie stone studios,  st,st,0,2,19
8000,50,100,21,12,60,  industrial commercial bank china,industrial and commercial bank of china,  st,st,0,2,39
8001,50,100,38,24,90,  infamous quests,infamous quests,  st,st,0,2,15
8002,50,100,44,29,90,  infragistics,"infragistics, inc.",  st,st,0,2,18
8003,50,100,50,33,90,  innovapost,innovapost,  st,st,0,2,10
8004,50,100,35,21,60,  install converter,install converter,  st,st,0,2,17
8005,50,100,36,22,90,  installconverter,installconverter,  st,st,0,2,16
8006,50,100,38,24,90,  installermarket,installermarket,  st,st,0,2,15
8007,50,100,42,27,90,  installjammer,installjammer.com,  st,st,0,2,17
8008,50,100,57,40,90,  installx,"installx, llc",  st,st,0,2,13
8009,50,100,47,31,90,  instantbird,instantbird,  st,st,0,2,11
8010,50,100,19,10,60,  institute for human machine cognition,institute for human & machine cognition,  st,st,0,2,39
8011,50,100,38,24,90,  interactstudios,"interactstudios, llc",  st,st,0,2,20
8012,50,100,14,8,60,  interbase installation info bde information utility,interbase installation info (and bde information utility),  st,st,0,2,57
8013,50,100,47,31,90,  interesting,interesting solutions,  st,st,0,2,21
8014,50,100,21,12,60,  international geogebra institute,international geogebra institute,  st,st,0,2,32
8015,50,100,44,29,90,  investintech,investintech.com inc.,  st,st,0,2,21
8016,75,100,53,36,90,  ion storm,ion storm,  st,st,0,2,9
8017,50,100,44,29,90,  iosinstaller,iosinstaller.com,  st,st,0,2,16
8018,75,100,15,8,60,  istituto di calcolo ad alte prestazioni icar-cnr,istituto di calcolo ad alte prestazioni (icar-cnr),  st,st,0,2,50
8019,50,100,53,36,90,  i-systems,i-systems inc.,  st,st,0,2,14
8020,50,100,31,18,60,  iván costales suárez,iván costales suárez,  st,st,0,2,22
8021,75,100,35,21,60,  jã³zef starosczyk,jã³zef starosczyk,  st,st,0,2,17
8022,75,100,36,22,90,  józef starosczyk,józef starosczyk,  st,st,0,2,17
8023,75,100,35,21,60,  jăłzef starosczyk,jăłzef starosczyk,  st,st,0,2,17
8024,75,100,53,36,90,  jd stuart,jd stuart ltd,  st,st,0,2,13
8025,50,100,26,15,60,  jgoodies karsten lentzsch,jgoodies karsten lentzsch,  st,st,0,2,25
8026,50,100,38,24,90,  jochen mistiaen,jochen mistiaen,  st,st,0,2,15
8027,75,100,40,25,90,  jsmael stieger,jsmael stieger,  st,st,0,2,14
8028,50,100,47,31,90,  juicy beast,juicy beast studio,  st,st,0,2,18
8029,50,100,50,33,90,  just pixel,just a pixel ltd.,  st,st,0,2,17
8030,50,100,36,22,90,  just add drivers,just add drivers inc.,  st,st,0,2,21
8031,50,100,57,40,90,  just add,"just add software, llc",  st,st,0,2,22
8032,50,100,24,14,60,  just add water developments,"just add water (developments), ltd.",  st,st,0,2,35
8033,50,100,50,33,90,  just great,just great software,  st,st,0,2,19
8034,50,100,53,36,90,  justcloud,justcloud,  st,st,0,2,9
8035,50,100,40,25,90,  justin aquadro,justin aquadro,  st,st,0,2,14
8036,50,100,42,27,90,  justin michel,justin michel,  st,st,0,2,13
8037,50,100,47,31,90,  justin todd,justin todd,  st,st,0,2,11
8038,50,100,50,33,90,  justinmind,justinmind,  st,st,0,2,10
8039,50,100,33,20,60,  justsystems canada,"justsystems canada, inc.",  st,st,0,2,24
8040,50,100,50,33,90,  kastorsoft,kastorsoft,  st,st,0,2,10
8041,50,100,36,22,90,  kestrel moon pte,kestrel moon studios pte ltd.,  st,st,0,2,29
8042,50,100,53,36,90,  keysticks,keysticks.net,  st,st,0,2,13
8043,50,100,57,40,90,  kingston,kingston,  st,st,0,2,8
8044,50,100,32,19,60,  konstantin koshutin,konstantin koshutin,  st,st,0,2,19
8045,50,100,35,21,60,  krystian majewski,krystian majewski,  st,st,0,2,17
8046,50,100,73,57,90,  kurst,kurst,  st,st,0,2,5
8047,50,100,44,29,90,  la moustache,la moustache studio,  st,st,0,2,19
8048,50,100,40,25,90,  last dimension,last dimension,  st,st,0,2,14
8049,50,100,62,44,90,  last fm,last.fm,  st,st,0,2,7
8050,50,100,62,44,90,  lastbit,lastbit.com,  st,st,0,2,11
8051,50,100,57,40,90,  lastpass,lastpass,  st,st,0,2,8
8052,50,100,32,19,60,  laurent destailleur,laurent destailleur,  st,st,0,2,19
8053,50,100,42,27,90,  learndistrict,learndistrict inc.,  st,st,0,2,18
8054,50,100,73,57,90,  lesta,lesta studio,  st,st,0,2,12
8055,75,100,40,25,90,  liberty street,liberty street software,  st,st,0,2,23
8056,50,100,50,33,90,  livestream,livestream,  st,st,0,2,10
8057,50,100,42,27,90,  lizardsystems,lizardsystems,  st,st,0,2,13
8058,50,100,31,18,60,  loadster performance,loadster performance,  st,st,0,2,20
8059,50,100,42,27,90,  logic artists,logic artists,  st,st,0,2,13
8060,50,100,35,21,60,  loneplanetstudios,loneplanetstudios,  st,st,0,2,17
8061,50,100,50,33,90,  longkester,longkester,  st,st,0,2,10
8062,50,100,35,21,60,  lost decade games,lost decade games,  st,st,0,2,17
8063,50,100,32,19,60,  makerbot industries,"makerbot industries, llc",  st,st,0,2,24
8064,50,100,33,20,60,  marcelo laginestra,marcelo laginestra,  st,st,0,2,18
8065,75,100,38,24,90,  markus stephany,markus stephany,  st,st,0,2,15
8066,50,100,14,8,57,  mars space flight facility arizona state university,"mars space flight facility, arizona state university",  st,st,0,2,52
8067,75,100,44,29,90,  martin stone,martin stone,  st,st,0,2,12
8068,50,100,28,16,57,  massachusetts institute,massachusetts institute of technology,  st,st,0,2,37
8069,50,100,57,40,90,  masthead,masthead studios ltd,  st,st,0,2,20
8070,50,100,62,44,90,  mastiff,mastiff,  st,st,0,2,7
8071,50,100,38,24,90,  mechanist games,mechanist games,  st,st,0,2,15
8072,50,100,42,27,90,  center master,"media center master, inc.",  st,st,0,2,25
8073,50,100,44,29,90,  mercurysteam,mercurysteam,  st,st,0,2,12
8074,50,100,32,19,60,  mercurysteam climax,mercurysteam - climax studios,  st,st,0,2,29
8075,50,100,36,22,90,  microblast games,microblast games,  st,st,0,2,16
8076,50,100,36,22,90,  micro-star int'l,"micro-star int'l co., ltd.",  st,st,0,2,26
8077,50,100,42,27,90,  microstrategy,microstrategy,  st,st,0,2,13
8078,50,100,25,14,60,  microstrategy incorporated,microstrategy incorporated,  st,st,0,2,26
8079,50,100,36,22,90,  midway newcastle,midway newcastle,  st,st,0,2,16
8080,50,100,53,36,90,  milestone,milestone,  st,st,0,2,9
8081,50,100,53,36,90,  milestone,milestone s.r.l.,  st,st,0,2,16
8082,50,100,42,27,90,  milestone a/s,milestone systems a/s,  st,st,0,2,21
8083,50,100,53,36,90,  milkstone,milkstone studios,  st,st,0,2,17
8084,50,100,36,22,90,  ministry justice,ministry of justice,  st,st,0,2,19
8085,50,100,57,40,90,  mistaril,mistaril,  st,st,0,2,8
8086,50,100,67,50,90,  mister,mister group,  st,st,0,2,12
8087,50,100,50,33,90,  mixmeister,mixmeister technology,  st,st,0,2,21
8088,50,100,50,33,90,  mixmeister,mixmeister technology llc,  st,st,0,2,25
8089,75,100,42,27,90,  mobile stream,mobile stream,  st,st,0,2,13
8090,50,100,57,40,90,  mobistel,mobistel,  st,st,0,2,8
8091,50,100,16,9,60,  mojave california institute hrl laboratories,"mojave group, california institute of technology, and hrl laboratories, llc",  st,st,0,2,75
8092,50,100,53,36,90,  momostorm,momostorm entertainment,  st,st,0,2,23
8093,50,100,44,29,90,  monte cristo,monte cristo,  st,st,0,2,12
8094,50,100,47,31,90,  most wanted,most wanted entertainment,  st,st,0,2,25
8095,75,100,89,80,90,  mst,mst software gmbh,  st,st,0,2,17
8096,50,100,53,36,90,  mx amster,mx amster,  st,st,0,2,9
8097,50,100,38,24,90,  mykonoslistener,mykonoslistener,  st,st,0,2,15
8098,50,100,29,17,60,  mysql sun microsystems,"mysql ab, sun microsystems, inc.",  st,st,0,2,32
8099,50,100,42,27,90,  mystartsearch,mystartsearch,  st,st,0,2,13
8100,50,100,50,33,90,  mystic box,mystic box,  st,st,0,2,10
8101,50,100,40,25,90,  mystic fractal,mystic fractal,  st,st,0,2,14
8102,50,100,47,31,90,  mysticcoder,mysticcoder,  st,st,0,2,11
8103,50,100,40,25,90,  mz ram booster,mz ram booster,  st,st,0,2,14
8104,75,100,32,19,60,  релиз от steamgames,релиз от r.g. steamgames,  st,st,0,2,31
8105,50,100,33,21,60,  název společnosti:,název společnosti:,  st,st,0,2,18
8106,50,100,62,44,90,  napster,napster,  st,st,0,2,7
8107,50,100,24,14,60,  national archives australia,national archives of australia,  st,st,0,2,30
8108,50,100,31,18,60,  national instruments,national instruments,  st,st,0,2,20
8109,50,100,33,20,60,  native instruments,native instruments,  st,st,0,2,18
8110,50,100,50,33,90,  nestersoft,nestersoft inc.,  st,st,0,2,15
8111,50,100,44,29,90,  neurosystems,neurosystems,  st,st,0,2,12
8112,50,100,67,50,90,  njstar,njstar software corp.,  st,st,0,2,21
8113,50,100,36,22,90,  nos microsystems,nos microsystems ltd.,  st,st,0,2,21
8114,50,100,26,15,60,  novirusthanks company srl,novirusthanks company srl,  st,st,0,2,25
8115,50,100,42,27,90,  novostrim ooo,"novostrim, ooo",  st,st,0,2,14
8116,75,100,57,40,90,  nsstudio,nsstudio,  st,st,0,2,8
8117,75,100,33,20,60,  ntru cryptosystems,ntru cryptosystems,  st,st,0,2,18
8118,50,100,40,25,90,  null institute,null studios | institute,  st,st,0,2,24
8119,50,100,35,21,60,  office assistance,office assistance llc,  st,st,0,2,21
8120,50,100,14,7,60,  olli harjola otto hantula tom jubert carlo castellano,"olli harjola, otto hantula, tom jubert, carlo castellano",  st,st,0,2,56
8121,50,100,20,12,60,"  ooo program verification systems""""","ooo program verification systems""""",  st,st,0,2,34
8122,50,100,28,16,60,  openssl win32 installer,openssl win32 installer team,  st,st,0,2,28
8123,50,100,28,16,60,  openssl win64 installer,openssl win64 installer team,  st,st,0,2,28
8124,50,100,32,19,60,  opensta open source,opensta open source project team,  st,st,0,2,32
8125,50,100,33,20,60,  openstreetmap josm,openstreetmap josm team,  st,st,0,2,23
8126,75,100,36,22,90,  ostrich banditos,ostrich banditos,  st,st,0,2,16
8127,75,100,32,19,60,  overkill starbreeze,overkill - a starbreeze studio.,  st,st,0,2,31
8128,50,100,40,25,90,  oy gamecluster,oy gamecluster ltd,  st,st,0,2,18
8129,50,100,26,15,60,  panasonic system networks,"panasonic system networks co.,ltd.",  st,st,0,2,34
8130,75,100,17,9,60,  paolo cignoni guido ranzuglia vcg isti cnr,paolo cignoni - guido ranzuglia vcg - isti - cnr,  st,st,0,2,48
8131,75,100,25,14,60,  paolo cignoni vcg isti cnr,paolo cignoni vcg - isti - cnr,  st,st,0,2,30
8132,75,100,17,9,60,  paolo cignoni guido ranzuglia vcg isti cnr,"paolo cignoni, guido ranzuglia vcg - isti - cnr",  st,st,0,2,47
8133,50,100,40,25,90,  pascu cristian,pascu cristian,  st,st,0,2,14
8134,50,100,40,25,90,  passtech games,passtech games,  st,st,0,2,14
8135,50,100,50,33,90,  pastagames,pastagames,  st,st,0,2,10
8136,75,100,47,31,90,  peter stock,peter stock,  st,st,0,2,11
8137,50,100,50,33,90,  phatstudio,phatstudio,  st,st,0,2,10
8138,50,100,35,21,60,  phoenix firestorm,phoenix firestorm project inc,  st,st,0,2,29
8139,50,100,57,40,90,  phpstory,phpstory.com,  st,st,0,2,12
8140,50,100,53,36,90,  pinterest,pinterest,  st,st,0,2,9
8141,50,100,18,10,60,  piranha bytes distribution ug&amp;co kg,piranha bytes distribution ug&amp;co kg,  st,st,0,2,39
8142,50,100,67,50,90,  piston,piston software,  st,st,0,2,15
8143,50,100,50,33,90,  pix system,pix system,  st,st,0,2,10
8144,50,100,50,33,90,  pix system,"pix system, llc",  st,st,0,2,15
8145,50,100,38,24,90,  plastic piranha,plastic piranha,  st,st,0,2,15
8146,50,100,62,44,90,  plastic,"plastic software, inc.",  st,st,0,2,22
8147,50,100,53,36,90,  plastiliq,plastiliq software,  st,st,0,2,18
8148,50,100,57,40,90,  playstos,playstos entertainment,  st,st,0,2,22
8149,50,100,31,18,60,  pluginmaster company,pluginmaster company,  st,st,0,2,20
8150,50,100,50,33,90,  pokerstars,pokerstars,  st,st,0,2,10
8151,50,100,42,27,90,  pokerstars eu,pokerstars.eu,  st,st,0,2,13
8152,50,100,42,27,90,  pokerstars fr,pokerstars.fr,  st,st,0,2,13
8153,50,100,50,33,90,  pokerstars,pokerstars.net,  st,st,0,2,14
8154,50,100,42,27,90,  pokerstrategy,pokerstrategy,  st,st,0,2,13
8155,50,100,42,27,90,  pokerstrategy,pokerstrategy.com,  st,st,0,2,17
8156,50,100,44,29,90,  polestarsoft,polestarsoft.com,  st,st,0,2,16
8157,50,100,50,33,90,  polimaster,polimaster,  st,st,0,2,10
8158,50,100,29,17,60,  poppermost productions,poppermost productions,  st,st,0,2,22
8159,50,100,35,21,60,  postgresql global,postgresql global development group,  st,st,0,2,35
8160,50,100,35,21,60,  postgresql global,postgresql global development team,  st,st,0,2,34
8161,50,100,53,36,90,  postimage,postimage,  st,st,0,2,9
8162,50,100,42,27,90,  postinstaller,postinstaller,  st,st,0,2,13
8163,50,100,32,19,60,  postinstallerhotfix,postinstallerhotfix,  st,st,0,2,19
8164,50,100,35,21,60,  postmod softworks,postmod softworks,  st,st,0,2,17
8165,50,100,57,40,90,  ppstream,"ppstream, inc.",  st,st,0,2,14
8166,50,100,50,33,90,  prestosoft,prestosoft,  st,st,0,2,10
8167,50,100,50,33,90,  prestosoft,prestosoft llc,  st,st,0,2,14
8168,50,100,22,12,60,  prolific electronics industries,"prolific electronics industries co.,ltd",  st,st,0,2,39
8169,50,100,73,57,90,  quest,quest software,  st,st,0,2,14
8170,50,100,73,57,90,  quest,quest software inc.,  st,st,0,2,19
8171,50,100,73,57,90,  quest,"quest software, inc.",  st,st,0,2,20
8172,50,100,57,40,90,  question,question,  st,st,0,2,8
8173,50,100,53,36,90,  questrade,questrade inc.,  st,st,0,2,14
8174,50,100,53,36,90,  questsoft,questsoft,  st,st,0,2,9
8175,50,100,21,11,60,  rasmus einarsson thomas lundqvist,"rasmus einarsson, thomas lundqvist",  st,st,0,2,34
8176,50,100,33,20,60,  rational acoustics,"rational acoustics, llc",  st,st,0,2,23
8177,75,100,53,36,90,  red storm,red storm entertainment,  st,st,0,2,23
8178,50,100,67,50,90,  redist,redist,  st,st,0,2,6
8179,50,100,44,29,90,  registeredit,registeredit,  st,st,0,2,12
8180,50,100,36,22,90,  registerplatform,registerplatform,  st,st,0,2,16
8181,50,100,50,33,90,  renderfast,renderfast.com,  st,st,0,2,14
8182,75,100,35,21,60,  rising star games,rising star games,  st,st,0,2,17
8183,50,100,50,33,90,  river past,river past,  st,st,0,2,10
8184,75,100,26,15,60,  robin stuart bogdan vatra,robin stuart & bogdan vatra,  st,st,0,2,27
8185,50,100,57,40,90,  rockstar,rockstar,  st,st,0,2,8
8186,50,100,40,25,90,  rockstar games,rockstar games,  st,st,0,2,14
8187,50,100,40,25,90,  rockstar games,rockstar games inc.,  st,st,0,2,19
8188,50,100,31,18,60,  rockstar new england,rockstar new england,  st,st,0,2,20
8189,50,100,40,25,90,  rockstar north,rockstar north,  st,st,0,2,14
8190,50,100,29,17,60,  rockstar north toronto,rockstar north / toronto,  st,st,0,2,24
