,vendor_X,software_X,title_X,DisplayName0,release_X,Version0,fz_ratio,fz_ptl_ratio,fz_tok_set_ratio,fz_ptl_tok_sort_ratio,fz_uwratio,fz_rel_ratio,fz_rel_ptl_ratio,t_cve_name,titlX_len,DsplyNm0_len,match
20790,oracle,fusion_middleware,Oracle Fusion Middleware Release 7.0.2,Java(TM) 7 Update 2 (64-bit),7.0.2,7.0.20,26,28,100,36,37,91,100,cpe:/a:oracle:fusion_middleware:7.0.2,38,28,0
20791,oracle,jre,Oracle JRE 1.7.0 update2,Java(TM) 7 Update 2 (64-bit),1.7.0,7.0.20,47,57,100,57,85,100,100,cpe:/a:oracle:jre:1.7.0:update2,24,28,0
20792,oracle,fusion_middleware,Oracle Fusion Middleware Release 7.0.3,Java(TM) 7 Update 3,7.0.3,7.0.30,31,31,100,37,85,91,100,cpe:/a:oracle:fusion_middleware:7.0.3,38,19,0
20793,oracle,jre,Oracle JRE 1.7.0 update3,Java(TM) 7 Update 3,1.7.0,7.0.30,58,57,100,63,67,100,100,cpe:/a:oracle:jre:1.7.0:update3,24,19,0
20794,oracle,fusion_middleware,Oracle Fusion Middleware Release 7.0.3,Java(TM) 7 Update 3 (64-bit),7.0.3,7.0.30,26,28,100,36,37,91,100,cpe:/a:oracle:fusion_middleware:7.0.3,38,28,0
20795,oracle,jre,Oracle JRE 1.7.0 update3,Java(TM) 7 Update 3 (64-bit),1.7.0,7.0.30,47,57,100,57,85,100,100,cpe:/a:oracle:jre:1.7.0:update3,24,28,0
20796,oracle,jre,Oracle JRE 1.7.0 Update 40,Java(TM) 7 Update 4,1.7.0,7.0.40,60,63,100,65,68,92,100,cpe:/a:oracle:jre:1.7.0:update_40,26,19,0
20797,oracle,jre,Oracle JRE 1.7.0 Update 4,Java(TM) 7 Update 4,1.7.0,7.0.40,62,63,100,67,70,100,100,cpe:/a:oracle:jre:1.7.0:update4,25,19,0
20798,oracle,jre,Oracle JRE 1.7.0 Update 40,Java(TM) 7 Update 4 (64-bit),1.7.0,7.0.40,49,57,100,59,57,92,100,cpe:/a:oracle:jre:1.7.0:update_40,26,28,1
20799,oracle,jre,Oracle JRE 1.7.0 Update 4,Java(TM) 7 Update 4 (64-bit),1.7.0,7.0.40,50,60,100,60,85,100,100,cpe:/a:oracle:jre:1.7.0:update4,25,28,0
20800,oracle,jre,Oracle JRE 1.7.0 Update 5,Java(TM) 7 Update 5,1.7.0,7.0.50,62,63,100,67,70,100,100,cpe:/a:oracle:jre:1.7.0:update5,25,19,0
20801,oracle,jre,Oracle JRE 1.7.0 Update 5,Java(TM) 7 Update 5 (64-bit),1.7.0,7.0.50,50,60,100,56,85,100,100,cpe:/a:oracle:jre:1.7.0:update5,25,28,0
20802,oracle,jdk,Oracle JDK 1.6.0 Update 22,Java(TM) SE Development Kit 6 Update 22,1.6.0,1.6.0.220,53,66,100,49,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_22,26,39,0
20803,oracle,jdk,Oracle JDK 1.6.0 Update 22,Java(TM) SE Development Kit 6 Update 22 (64-bit),1.6.0,1.6.0.220,46,66,100,44,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_22,26,48,1
20804,oracle,jdk,Oracle JDK 1.6.0 Update 23,Java(TM) SE Development Kit 6 Update 23,1.6.0,1.6.0.230,53,66,100,49,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_23,26,39,1
20805,oracle,jdk,Oracle JDK 1.6.0 Update 23,Java(TM) SE Development Kit 6 Update 23 (64-bit),1.6.0,1.6.0.230,46,66,100,44,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_23,26,48,0
20806,oracle,jdk,Oracle JDK 1.6.0 Update 24,Java(TM) SE Development Kit 6 Update 24,1.6.0,1.6.0.240,53,66,100,49,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_24,26,39,1
20807,oracle,jdk,Oracle JDK 1.6.0 Update 24,Java(TM) SE Development Kit 6 Update 24 (64-bit),1.6.0,1.6.0.240,46,66,100,44,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_24,26,48,0
20808,oracle,jdk,Oracle JDK 1.6.0 Update 25,Java(TM) SE Development Kit 6 Update 25,1.6.0,1.6.0.250,53,66,100,49,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_25,26,39,0
20809,oracle,jdk,Oracle JDK 1.6.0 Update 25,Java(TM) SE Development Kit 6 Update 25 (64-bit),1.6.0,1.6.0.250,46,66,100,44,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_25,26,48,0
20810,oracle,jdk,Oracle JDK 1.6.0 Update 26,Java(TM) SE Development Kit 6 Update 26 (64-bit),1.6.0,1.6.0.260,46,66,100,44,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_26,26,48,0
20811,oracle,jdk,Oracle JDK 1.6.0 Update 27,Java(TM) SE Development Kit 6 Update 27,1.6.0,1.6.0.270,53,66,100,49,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_27,26,39,0
20812,oracle,jdk,Oracle JDK 1.6.0 Update 27,Java(TM) SE Development Kit 6 Update 27 (64-bit),1.6.0,1.6.0.270,46,66,100,44,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_27,26,48,0
20813,oracle,jdk,Oracle JDK 1.6.0 Update 29,Java(TM) SE Development Kit 6 Update 29 (64-bit),1.6.0,1.6.0.290,46,66,100,44,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_29,26,48,0
20814,oracle,jdk,Oracle JDK 1.6.0 Update 30,Java(TM) SE Development Kit 6 Update 30,1.6.0,1.6.0.300,53,66,100,49,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_30,26,39,1
20815,oracle,jdk,Oracle JDK 1.6.0 Update 30,Java(TM) SE Development Kit 6 Update 30 (64-bit),1.6.0,1.6.0.300,46,66,100,44,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_30,26,48,0
20816,oracle,jdk,Oracle JDK 1.6.0 Update 31,Java(TM) SE Development Kit 6 Update 31,1.6.0,1.6.0.310,53,66,100,49,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_31,26,39,1
20817,oracle,jdk,Oracle JDK 1.6.0 Update 31,Java(TM) SE Development Kit 6 Update 31 (64-bit),1.6.0,1.6.0.310,46,66,100,44,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_31,26,48,1
20818,oracle,jdk,Oracle JDK 1.6.0 Update 32,Java(TM) SE Development Kit 6 Update 32,1.6.0,1.6.0.320,53,66,100,49,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_32,26,39,1
20819,oracle,jdk,Oracle JDK 1.6.0 Update 32,Java(TM) SE Development Kit 6 Update 32 (64-bit),1.6.0,1.6.0.320,46,66,100,44,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_32,26,48,1
20820,oracle,jdk,Oracle JDK 1.6.0 Update 33,Java(TM) SE Development Kit 6 Update 33,1.6.0,1.6.0.330,53,66,100,49,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_33,26,39,1
20821,oracle,jdk,Oracle JDK 1.6.0 Update 33,Java(TM) SE Development Kit 6 Update 33 (64-bit),1.6.0,1.6.0.330,46,66,100,44,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_33,26,48,1
20822,oracle,jdk,Oracle JDK 1.6.0 Update 34,Java(TM) SE Development Kit 6 Update 34 (64-bit),1.6.0,1.6.0.340,46,66,100,44,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_34,26,48,1
20823,oracle,jdk,Oracle JDK 1.6.0 Update 35,Java(TM) SE Development Kit 6 Update 35 (64-bit),1.6.0,1.6.0.350,46,66,100,44,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_35,26,48,1
20824,oracle,jdk,Oracle JDK 1.6.0 Update 37,Java(TM) SE Development Kit 6 Update 37,1.6.0,1.6.0.370,53,66,100,49,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_37,26,39,1
20825,oracle,jdk,Oracle JDK 1.6.0 Update 37,Java(TM) SE Development Kit 6 Update 37 (64-bit),1.6.0,1.6.0.370,46,66,100,44,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_37,26,48,1
20826,oracle,jdk,Oracle JDK 1.6.0 Update 38,Java(TM) SE Development Kit 6 Update 38,1.6.0,1.6.0.380,53,66,100,49,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_38,26,39,1
20827,oracle,jdk,Oracle JDK 1.6.0 Update 38,Java(TM) SE Development Kit 6 Update 38 (64-bit),1.6.0,1.6.0.380,46,66,100,44,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_38,26,48,1
20828,oracle,jdk,Oracle JDK 1.6.0 Update 39,Java(TM) SE Development Kit 6 Update 39,1.6.0,1.6.0.390,53,66,100,49,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_39,26,39,1
20829,oracle,jdk,Oracle JDK 1.6.0 Update 39,Java(TM) SE Development Kit 6 Update 39 (64-bit),1.6.0,1.6.0.390,46,66,100,44,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_39,26,48,1
20830,oracle,jdk,Oracle JDK 1.6.0 Update 41,Java(TM) SE Development Kit 6 Update 41 (64-bit),1.6.0,1.6.0.410,46,66,100,44,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_41,26,48,1
20831,oracle,jdk,Oracle JDK 1.6.0 Update 43,Java(TM) SE Development Kit 6 Update 43,1.6.0,1.6.0.430,53,66,100,49,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_43,26,39,1
20832,oracle,jdk,Oracle JDK 1.6.0 Update 43,Java(TM) SE Development Kit 6 Update 43 (64-bit),1.6.0,1.6.0.430,46,66,100,44,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_43,26,48,1
20833,oracle,jdk,Oracle JDK 1.6.0 Update 45,Java(TM) SE Development Kit 6 Update 45,1.6.0,1.6.0.450,53,66,100,49,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_45,26,39,1
20834,oracle,jdk,Oracle JDK 1.6.0 Update 45,Java(TM) SE Development Kit 6 Update 45 (64-bit),1.6.0,1.6.0.450,46,66,100,44,85,100,100,cpe:/a:oracle:jdk:1.6.0:update_45,26,48,1
20835,oracle,jdk,Oracle JDK 1.7.0 update1,Java(TM) SE Development Kit 7 Update 1 (64-bit),1.7.0,1.7.0.10,42,63,100,43,85,100,100,cpe:/a:oracle:jdk:1.7.0:update1,24,47,1
20836,oracle,jdk,Oracle JDK 1.7.0 Update 10,Java(TM) SE Development Kit 7 Update 1 (64-bit),1.7.0,1.7.0.10,44,61,100,44,85,94,100,cpe:/a:oracle:jdk:1.7.0:update10,26,47,0
20837,oracle,jdk,Oracle JDK 1.7.0 update2,Java(TM) SE Development Kit 7 Update 2,1.7.0,1.7.0.20,49,63,100,44,85,100,100,cpe:/a:oracle:jdk:1.7.0:update2,24,38,1
20838,oracle,jdk,Oracle JDK 1.7.0 update2,Java(TM) SE Development Kit 7 Update 2 (64-bit),1.7.0,1.7.0.20,42,63,100,43,85,100,100,cpe:/a:oracle:jdk:1.7.0:update2,24,47,1
20839,oracle,jdk,Oracle JDK 1.7.0 update3,Java(TM) SE Development Kit 7 Update 3,1.7.0,1.7.0.30,49,63,100,44,85,100,100,cpe:/a:oracle:jdk:1.7.0:update3,24,38,1
20840,oracle,jdk,Oracle JDK 1.7.0 update3,Java(TM) SE Development Kit 7 Update 3 (64-bit),1.7.0,1.7.0.30,42,63,100,43,85,100,100,cpe:/a:oracle:jdk:1.7.0:update3,24,47,1
20841,oracle,e-business_suite,Oracle E-Business Suite 12 12.0.2,JavaFX 2.0.2,12.0.2,2.0.2,30,50,100,32,85,91,100,cpe:/a:oracle:e-business_suite:12.0.2,33,12,0
20842,oracle,javafx,Oracle JavaFX 2.0.2,JavaFX 2.0.2,2.0.2,2.0.2,92,100,100,100,100,100,100,cpe:/a:oracle:javafx:2.0.2,19,12,1
20843,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.0.2,JavaFX 2.0.2,2.0.2,2.0.2,46,58,100,44,85,100,100,cpe:/a:oracle:mojarra:2.0.2,41,12,0
20844,oracle,vm_virtualbox,Oracle VM VirtualBox 2.0.2,JavaFX 2.0.2,2.0.2,2.0.2,55,66,100,58,85,100,100,cpe:/a:oracle:vm_virtualbox:2.0.2,26,12,0
20845,oracle,e-business_suite,Oracle E-Business Suite 12 12.0.2,JavaFX 2.0.2 (64-bit),12.0.2,2.0.2,24,28,100,44,41,91,100,cpe:/a:oracle:e-business_suite:12.0.2,33,21,0
20846,oracle,javafx,Oracle JavaFX 2.0.2,JavaFX 2.0.2 (64-bit),2.0.2,2.0.2,69,85,100,77,90,100,100,cpe:/a:oracle:javafx:2.0.2,19,21,0
20847,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.0.2,JavaFX 2.0.2 (64-bit),2.0.2,2.0.2,39,38,100,42,85,100,100,cpe:/a:oracle:mojarra:2.0.2,41,21,0
20848,oracle,vm_virtualbox,Oracle VM VirtualBox 2.0.2,JavaFX 2.0.2 (64-bit),2.0.2,2.0.2,43,42,100,53,50,100,100,cpe:/a:oracle:vm_virtualbox:2.0.2,26,21,0
20849,oracle,e-business_suite,Oracle E-Business Suite 12 12.0.2,JavaFX 2.0.2 SDK,12.0.2,2.0.2,27,37,100,38,85,91,100,cpe:/a:oracle:e-business_suite:12.0.2,33,16,0
20850,oracle,javafx,Oracle JavaFX 2.0.2,JavaFX 2.0.2 SDK,2.0.2,2.0.2,80,85,100,86,95,100,100,cpe:/a:oracle:javafx:2.0.2,19,16,0
20851,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.0.2,JavaFX 2.0.2 SDK,2.0.2,2.0.2,42,50,100,45,85,100,100,cpe:/a:oracle:mojarra:2.0.2,41,16,0
20852,oracle,vm_virtualbox,Oracle VM VirtualBox 2.0.2,JavaFX 2.0.2 SDK,2.0.2,2.0.2,49,57,100,57,54,100,100,cpe:/a:oracle:vm_virtualbox:2.0.2,26,16,0
20853,oracle,e-business_suite,Oracle E-Business Suite 12 12.0.2,JavaFX 2.0.2 SDK (64-bit),12.0.2,2.0.2,23,24,100,49,46,91,100,cpe:/a:oracle:e-business_suite:12.0.2,33,25,0
20854,oracle,javafx,Oracle JavaFX 2.0.2,JavaFX 2.0.2 SDK (64-bit),2.0.2,2.0.2,62,85,100,69,90,100,100,cpe:/a:oracle:javafx:2.0.2,19,25,0
20855,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.0.2,JavaFX 2.0.2 SDK (64-bit),2.0.2,2.0.2,36,40,100,43,40,100,100,cpe:/a:oracle:mojarra:2.0.2,41,25,0
20856,oracle,vm_virtualbox,Oracle VM VirtualBox 2.0.2,JavaFX 2.0.2 SDK (64-bit),2.0.2,2.0.2,39,42,100,52,49,100,100,cpe:/a:oracle:vm_virtualbox:2.0.2,26,25,0
20857,oracle,e-business_suite,Oracle E-Business Suite 12 12.0.3,JavaFX 2.0.3,12.0.3,2.0.3,30,50,100,32,85,91,100,cpe:/a:oracle:e-business_suite:12.0.3,33,12,0
20858,oracle,javafx,Oracle JavaFX 2.0.3,JavaFX 2.0.3,2.0.3,2.0.3,92,100,100,100,100,100,100,cpe:/a:oracle:javafx:2.0.3,19,12,0
20859,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.0.3,JavaFX 2.0.3,2.0.3,2.0.3,46,58,100,44,85,100,100,cpe:/a:oracle:mojarra:2.0.3,41,12,0
20860,oracle,e-business_suite,Oracle E-Business Suite 12 12.0.3,JavaFX 2.0.3 (64-bit),12.0.3,2.0.3,24,28,100,40,40,91,100,cpe:/a:oracle:e-business_suite:12.0.3,33,21,0
20861,oracle,javafx,Oracle JavaFX 2.0.3,JavaFX 2.0.3 (64-bit),2.0.3,2.0.3,69,85,100,77,90,100,100,cpe:/a:oracle:javafx:2.0.3,19,21,0
20862,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.0.3,JavaFX 2.0.3 (64-bit),2.0.3,2.0.3,39,38,100,42,85,100,100,cpe:/a:oracle:mojarra:2.0.3,41,21,0
20863,oracle,e-business_suite,Oracle E-Business Suite 12 12.0.3,JavaFX 2.0.3 SDK,12.0.3,2.0.3,27,37,100,38,85,91,100,cpe:/a:oracle:e-business_suite:12.0.3,33,16,0
20864,oracle,javafx,Oracle JavaFX 2.0.3,JavaFX 2.0.3 SDK,2.0.3,2.0.3,80,85,100,86,95,100,100,cpe:/a:oracle:javafx:2.0.3,19,16,0
20865,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.0.3,JavaFX 2.0.3 SDK,2.0.3,2.0.3,42,50,100,45,85,100,100,cpe:/a:oracle:mojarra:2.0.3,41,16,0
20866,oracle,e-business_suite,Oracle E-Business Suite 12 12.0.3,JavaFX 2.0.3 SDK (64-bit),12.0.3,2.0.3,23,24,100,45,45,91,100,cpe:/a:oracle:e-business_suite:12.0.3,33,25,0
20867,oracle,javafx,Oracle JavaFX 2.0.3,JavaFX 2.0.3 SDK (64-bit),2.0.3,2.0.3,62,85,100,69,90,100,100,cpe:/a:oracle:javafx:2.0.3,19,25,0
20868,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.0.3,JavaFX 2.0.3 SDK (64-bit),2.0.3,2.0.3,36,40,100,43,40,100,100,cpe:/a:oracle:mojarra:2.0.3,41,25,0
20869,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.1.0,JavaFX 2.1.0,2.1.0,2.1.0,46,58,100,44,85,100,100,cpe:/a:oracle:mojarra:2.1.0,41,12,0
20870,oracle,supply_chain_products_suite,Oracle Supply Chain Products Suite 12.1.0,JavaFX 2.1.0,12.1.0,2.1.0,29,50,100,30,85,91,100,cpe:/a:oracle:supply_chain_products_suite:12.1.0,41,12,0
20871,oracle,vm_virtualbox,Oracle VM VirtualBox 2.1.0,JavaFX 2.1.0,2.1.0,2.1.0,55,66,100,58,85,100,100,cpe:/a:oracle:vm_virtualbox:2.1.0,26,12,0
20872,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.1.0,JavaFX 2.1.0 (64-bit),2.1.0,2.1.0,39,38,100,42,85,100,100,cpe:/a:oracle:mojarra:2.1.0,41,21,0
20873,oracle,supply_chain_products_suite,Oracle Supply Chain Products Suite 12.1.0,JavaFX 2.1.0 (64-bit),12.1.0,2.1.0,25,28,100,38,85,91,100,cpe:/a:oracle:supply_chain_products_suite:12.1.0,41,21,0
20874,oracle,vm_virtualbox,Oracle VM VirtualBox 2.1.0,JavaFX 2.1.0 (64-bit),2.1.0,2.1.0,43,42,100,53,50,100,100,cpe:/a:oracle:vm_virtualbox:2.1.0,26,21,0
20875,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.1.0,JavaFX 2.1.0 SDK (64-bit),2.1.0,2.1.0,36,40,100,43,40,100,100,cpe:/a:oracle:mojarra:2.1.0,41,25,0
20876,oracle,supply_chain_products_suite,Oracle Supply Chain Products Suite 12.1.0,JavaFX 2.1.0 SDK (64-bit),12.1.0,2.1.0,23,28,100,39,37,91,100,cpe:/a:oracle:supply_chain_products_suite:12.1.0,41,25,0
20877,oracle,vm_virtualbox,Oracle VM VirtualBox 2.1.0,JavaFX 2.1.0 SDK (64-bit),2.1.0,2.1.0,39,42,100,52,49,100,100,cpe:/a:oracle:vm_virtualbox:2.1.0,26,25,0
20878,oracle,e-business_suite,Oracle E-Business Suite 12.1.1,JavaFX 2.1.1,12.1.1,2.1.1,32,50,100,34,85,91,100,cpe:/a:oracle:e-business_suite:12.1.1,30,12,0
20879,oracle,fusion_middleware,Oracle Fusion Middleware 12.1.1,JavaFX 2.1.1,12.1.1,2.1.1,37,58,100,39,85,91,100,cpe:/a:oracle:fusion_middleware:12.1.1,31,12,0
20880,oracle,fusion_middleware,Oracle Fusion Middleware 2.1.1,JavaFX 2.1.1,2.1.1,2.1.1,38,58,100,40,85,100,100,cpe:/a:oracle:fusion_middleware:2.1.1,30,12,0
20881,oracle,glassfish_server,Oracle GlassFish Enterprise Server 2.1.1,JavaFX 2.1.1,2.1.1,2.1.1,34,58,100,36,85,100,100,cpe:/a:oracle:glassfish_server:2.1.1,40,12,0
20882,oracle,internet_directory,Oracle Internet Directory 2.1.1,JavaFX 2.1.1,2.1.1,2.1.1,32,50,100,33,85,100,100,cpe:/a:oracle:internet_directory:2.1.1,31,12,0
20883,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.1.1,JavaFX 2.1.1,2.1.1,2.1.1,46,58,100,44,85,100,100,cpe:/a:oracle:mojarra:2.1.1,41,12,0
20884,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.1.10,JavaFX 2.1.1,2.1.10,2.1.1,45,58,100,43,85,91,100,cpe:/a:oracle:mojarra:2.1.10,42,12,0
20885,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.1.11,JavaFX 2.1.1,2.1.11,2.1.1,45,58,100,43,85,91,100,cpe:/a:oracle:mojarra:2.1.11,42,12,0
20886,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.1.12,JavaFX 2.1.1,2.1.12,2.1.1,45,58,100,43,85,91,100,cpe:/a:oracle:mojarra:2.1.12,42,12,0
20887,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.1.13,JavaFX 2.1.1,2.1.13,2.1.1,45,58,100,43,85,91,100,cpe:/a:oracle:mojarra:2.1.13,42,12,0
20888,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.1.14,JavaFX 2.1.1,2.1.14,2.1.1,45,58,100,43,85,91,100,cpe:/a:oracle:mojarra:2.1.14,42,12,0
20889,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.1.15,JavaFX 2.1.1,2.1.15,2.1.1,45,58,100,43,85,91,100,cpe:/a:oracle:mojarra:2.1.15,42,12,0
20890,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.1.16,JavaFX 2.1.1,2.1.16,2.1.1,45,58,100,43,85,91,100,cpe:/a:oracle:mojarra:2.1.16,42,12,0
20891,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.1.17,JavaFX 2.1.1,2.1.17,2.1.1,45,58,100,43,85,91,100,cpe:/a:oracle:mojarra:2.1.17,42,12,0
20892,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.1.18,JavaFX 2.1.1,2.1.18,2.1.1,45,58,100,43,85,91,100,cpe:/a:oracle:mojarra:2.1.18,42,12,0
20893,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.1.19,JavaFX 2.1.1,2.1.19,2.1.1,45,58,100,43,85,91,100,cpe:/a:oracle:mojarra:2.1.19,42,12,0
20894,oracle,sun_products_suite,Oracle Sun Products Suite 2.1.1,JavaFX 2.1.1,2.1.1,2.1.1,32,50,100,33,85,100,100,cpe:/a:oracle:sun_products_suite:2.1.1,31,12,0
20895,oracle,e-business_suite,Oracle E-Business Suite 12.1.1,JavaFX 2.1.1 (64-bit),12.1.1,2.1.1,26,28,100,43,40,91,100,cpe:/a:oracle:e-business_suite:12.1.1,30,21,0
20896,oracle,fusion_middleware,Oracle Fusion Middleware 12.1.1,JavaFX 2.1.1 (64-bit),12.1.1,2.1.1,30,33,100,42,39,91,100,cpe:/a:oracle:fusion_middleware:12.1.1,31,21,0
20897,oracle,fusion_middleware,Oracle Fusion Middleware 2.1.1,JavaFX 2.1.1 (64-bit),2.1.1,2.1.1,30,33,100,43,40,100,100,cpe:/a:oracle:fusion_middleware:2.1.1,30,21,0
20898,oracle,glassfish_server,Oracle GlassFish Enterprise Server 2.1.1,JavaFX 2.1.1 (64-bit),2.1.1,2.1.1,29,33,100,38,85,100,100,cpe:/a:oracle:glassfish_server:2.1.1,40,21,0
20899,oracle,internet_directory,Oracle Internet Directory 2.1.1,JavaFX 2.1.1 (64-bit),2.1.1,2.1.1,26,28,100,42,39,100,100,cpe:/a:oracle:internet_directory:2.1.1,31,21,0
20900,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.1.1,JavaFX 2.1.1 (64-bit),2.1.1,2.1.1,39,38,100,42,85,100,100,cpe:/a:oracle:mojarra:2.1.1,41,21,0
20901,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.1.10,JavaFX 2.1.1 (64-bit),2.1.10,2.1.1,38,38,100,42,85,91,100,cpe:/a:oracle:mojarra:2.1.10,42,21,0
20902,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.1.11,JavaFX 2.1.1 (64-bit),2.1.11,2.1.1,38,38,100,42,85,91,100,cpe:/a:oracle:mojarra:2.1.11,42,21,0
20903,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.1.12,JavaFX 2.1.1 (64-bit),2.1.12,2.1.1,38,38,100,42,85,91,100,cpe:/a:oracle:mojarra:2.1.12,42,21,0
20904,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.1.13,JavaFX 2.1.1 (64-bit),2.1.13,2.1.1,38,38,100,42,85,91,100,cpe:/a:oracle:mojarra:2.1.13,42,21,0
20905,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.1.14,JavaFX 2.1.1 (64-bit),2.1.14,2.1.1,41,42,100,42,85,91,100,cpe:/a:oracle:mojarra:2.1.14,42,21,0
20906,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.1.15,JavaFX 2.1.1 (64-bit),2.1.15,2.1.1,38,38,100,42,85,91,100,cpe:/a:oracle:mojarra:2.1.15,42,21,0
20907,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.1.16,JavaFX 2.1.1 (64-bit),2.1.16,2.1.1,41,42,100,42,85,91,100,cpe:/a:oracle:mojarra:2.1.16,42,21,0
20908,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.1.17,JavaFX 2.1.1 (64-bit),2.1.17,2.1.1,38,38,100,42,85,91,100,cpe:/a:oracle:mojarra:2.1.17,42,21,0
20909,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.1.18,JavaFX 2.1.1 (64-bit),2.1.18,2.1.1,38,38,100,42,85,91,100,cpe:/a:oracle:mojarra:2.1.18,42,21,0
20910,oracle,mojarra,Oracle Mojarra JavaServer(TM) Faces 2.1.19,JavaFX 2.1.1 (64-bit),2.1.19,2.1.1,38,38,100,42,85,91,100,cpe:/a:oracle:mojarra:2.1.19,42,21,0
20911,oracle,sun_products_suite,Oracle Sun Products Suite 2.1.1,JavaFX 2.1.1 (64-bit),2.1.1,2.1.1,26,28,100,47,44,100,100,cpe:/a:oracle:sun_products_suite:2.1.1,31,21,0
20912,oracle,e-business_suite,Oracle E-Business Suite 12.1.1,JavaFX 2.1.1 SDK,12.1.1,2.1.1,29,37,100,41,38,91,100,cpe:/a:oracle:e-business_suite:12.1.1,30,16,0
20913,oracle,fusion_middleware,Oracle Fusion Middleware 12.1.1,JavaFX 2.1.1 SDK,12.1.1,2.1.1,33,50,100,45,85,91,100,cpe:/a:oracle:fusion_middleware:12.1.1,31,16,0
20914,oracle,fusion_middleware,Oracle Fusion Middleware 2.1.1,JavaFX 2.1.1 SDK,2.1.1,2.1.1,34,50,100,46,43,100,100,cpe:/a:oracle:fusion_middleware:2.1.1,30,16,0
20915,oracle,glassfish_server,Oracle GlassFish Enterprise Server 2.1.1,JavaFX 2.1.1 SDK,2.1.1,2.1.1,31,43,100,41,85,100,100,cpe:/a:oracle:glassfish_server:2.1.1,40,16,0
20916,oracle,internet_directory,Oracle Internet Directory 2.1.1,JavaFX 2.1.1 SDK,2.1.1,2.1.1,29,37,100,35,85,100,100,cpe:/a:oracle:internet_directory:2.1.1,31,16,0
